pid,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,wood_deck_sf,mo_sold,yr_sold,saleprice,masonry_veneer_brick,foundation_cinder,foundation_concrete,garage_attached,lot_inside,exterior_vinyl,bathrooms,porch,residential_density,irregular_lot_shape,house_floors,basement_finished_rating,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_Somerst
534201240,73.0,8814,5,6,1968,1968,0.0,3,3,1,732,5,1464,4,3,7,0,0,1968,1,2,470,0,6,2008,141000,0,1,0,1,1,0,1.5,1,1,0,2.0,2,False,False,False,False,False,True,False,False,False,False
534204030,65.0,8125,5,7,1965,2005,0.0,4,3,1,912,5,925,3,3,5,0,0,2005,1,2,576,233,7,2008,135000,0,1,0,0,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534250335,68.0,13355,7,6,1971,1971,0.0,3,4,1,825,3,1670,4,3,7,0,0,1971,3,2,464,0,5,2008,170000,0,1,0,1,1,0,1.5,0,1,1,2.0,5,False,False,False,False,False,False,True,False,False,False
534250370,68.0,8963,8,9,1976,1996,289.0,5,3,1,1142,5,2715,4,4,11,2,3,1996,3,2,831,0,7,2008,299800,1,1,0,1,1,1,4.0,1,1,1,2.0,6,False,False,False,False,False,False,True,False,False,False
534250410,76.0,9120,6,6,1974,1974,270.0,4,3,1,901,3,1876,4,4,8,1,3,1974,2,2,540,0,7,2008,185000,1,1,0,1,1,0,2.5,1,1,0,2.0,5,False,False,False,False,False,False,True,False,False,False
534251280,68.0,9130,6,8,1966,2000,252.0,3,3,1,800,4,1632,4,4,7,0,0,2000,1,2,484,0,7,2008,173000,1,1,0,1,1,0,2.0,1,1,0,2.0,6,False,False,False,False,False,False,True,False,False,False
534252090,68.0,12122,7,9,1961,2007,210.0,5,3,3,944,4,999,3,5,6,0,0,2007,2,2,588,144,7,2008,178400,0,1,0,1,0,0,2.0,1,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
534252270,68.0,9900,7,5,1968,1968,342.0,3,3,1,832,4,1978,4,3,9,1,4,1968,2,2,486,0,4,2008,176000,1,1,0,1,1,0,2.5,1,1,0,2.0,3,False,False,False,False,False,False,True,False,False,False
534276190,74.0,7785,5,5,1956,1956,0.0,3,0,0,0,3,1014,2,3,6,0,0,1956,2,1,267,0,3,2008,98000,0,0,0,1,1,0,1.0,1,1,1,1.0,0,False,False,False,False,False,True,False,False,False,False
534277060,77.0,8593,4,6,1957,1957,0.0,3,3,1,907,5,907,3,3,5,0,0,1957,1,1,352,0,7,2008,109008,0,1,0,0,1,0,1.0,0,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
534277070,68.0,8475,4,7,1956,1956,0.0,3,3,1,952,5,952,2,3,4,0,0,1956,1,1,283,0,4,2008,135750,0,1,0,0,1,1,1.0,0,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
534400060,100.0,10175,6,5,1964,1964,272.0,3,3,1,1425,4,1425,3,3,7,1,4,1964,2,2,576,0,7,2008,180500,1,1,0,1,1,0,2.0,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
534401130,82.0,9020,6,7,1966,1966,183.0,3,3,4,1127,3,1165,3,3,6,0,0,1966,2,2,490,0,5,2008,174900,1,1,0,1,1,0,2.5,1,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
534401190,80.0,9200,6,6,1965,1965,0.0,3,3,1,1136,3,1136,3,3,5,1,4,1965,2,1,384,426,7,2008,140000,0,1,0,1,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
534403050,75.0,8250,6,7,1964,1964,260.0,3,4,1,1092,5,1092,3,3,6,0,0,1964,2,2,504,0,7,2008,145000,0,1,0,1,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
534403100,82.0,9020,6,5,1964,1964,259.0,3,3,4,1248,3,1350,3,3,6,0,0,1964,2,2,520,176,6,2008,168500,1,1,0,1,0,0,2.5,0,1,0,1.0,6,False,False,False,False,False,True,False,False,False,False
534428020,68.0,12493,4,5,1960,1960,0.0,3,3,1,1100,3,1100,3,3,6,1,1,1960,2,1,312,355,4,2008,141000,0,0,1,1,1,0,2.0,0,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
534451080,68.0,6627,3,6,1949,1950,0.0,3,0,0,0,3,720,2,3,4,0,0,1949,1,1,287,0,7,2008,72500,0,1,0,0,0,1,1.0,0,1,1,1.0,0,True,False,False,False,False,False,False,False,False,False
534451170,56.0,4130,3,6,1935,2003,0.0,4,3,1,270,4,729,2,3,5,0,0,2003,0,0,0,0,7,2008,52000,0,1,0,0,1,1,1.0,0,1,1,1.0,1,True,False,False,False,False,False,False,False,False,False
534452060,50.0,7420,5,6,1939,1950,0.0,3,3,1,991,5,1077,2,3,5,2,3,1939,2,1,205,0,1,2008,118000,0,0,0,1,0,0,2.0,1,1,0,1.5,6,True,False,False,False,False,False,False,False,False,False
534455030,80.0,9600,5,6,1960,1960,203.0,2,3,1,1296,3,1496,3,4,6,0,0,1960,2,2,450,0,2,2008,141500,1,1,0,1,1,0,2.0,1,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
534479150,63.0,7584,5,5,1953,1953,88.0,3,3,1,1036,5,1036,3,3,5,0,0,1953,2,1,312,120,6,2008,112900,1,1,0,1,1,0,1.0,1,1,0,1.0,2,False,False,False,False,False,True,False,False,False,False
535103050,68.0,13700,7,6,1965,1988,288.0,3,3,4,864,3,1820,4,4,8,2,4,1988,1,2,492,60,5,2008,201800,0,1,0,1,1,1,2.0,1,1,1,2.0,5,False,False,False,False,False,True,False,False,False,False
535104020,80.0,10197,6,5,1961,1961,491.0,3,3,1,1362,3,1362,3,3,6,1,3,1961,1,2,504,0,6,2008,163000,1,1,0,1,1,0,2.5,1,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
535150210,68.0,7390,5,7,1955,1955,151.0,3,3,1,1098,3,1098,3,3,6,0,0,1955,1,1,260,0,7,2008,135000,1,1,0,1,1,0,2.0,0,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
535152200,74.0,8856,5,4,1957,1957,143.0,3,3,1,1176,3,1176,3,3,6,2,4,1957,2,1,292,0,5,2008,136500,1,1,0,1,1,0,2.0,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535153140,82.0,9840,5,7,1959,1998,0.0,3,3,1,1248,3,1440,2,4,7,0,0,1998,2,1,480,150,6,2008,185000,0,1,0,1,1,0,3.0,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535176100,90.0,13200,6,6,1958,1958,187.0,3,3,1,1395,5,1570,3,3,5,1,3,1958,2,2,441,490,5,2008,166800,1,1,0,1,1,0,2.0,0,1,1,1.0,2,False,False,False,False,False,True,False,False,False,False
535178060,72.0,9000,6,5,1956,1956,74.0,3,4,1,1196,4,1196,2,3,6,1,4,1956,2,1,297,0,5,2008,139000,1,1,0,1,1,0,2.0,1,1,0,1.0,2,False,False,False,False,False,True,False,False,False,False
535179060,80.0,11900,6,5,1957,1957,387.0,3,3,1,1392,3,1392,3,3,6,2,4,1957,2,2,458,0,6,2008,166000,1,1,0,1,0,0,2.5,1,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
535180100,75.0,9464,6,7,1958,1958,135.0,3,3,1,1080,4,1080,3,3,5,0,0,1958,1,1,288,0,6,2008,136000,1,1,0,1,0,0,1.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535180120,75.0,10425,5,5,1956,1958,0.0,3,3,1,1104,4,1104,3,3,5,0,0,1958,2,1,384,0,4,2008,133000,0,1,0,1,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
535301080,60.0,11556,5,6,1952,1952,52.0,3,3,1,720,5,882,2,4,4,0,0,1952,1,1,240,0,5,2008,116000,0,1,0,1,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
535302130,102.0,9373,5,6,1953,1953,84.0,3,3,1,1152,3,1152,3,3,6,0,0,1953,1,2,636,0,5,2008,137500,1,1,0,0,0,0,1.5,0,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
535302140,68.0,12774,5,5,1953,1953,0.0,3,3,1,984,3,950,2,3,5,0,0,1953,1,2,400,0,7,2008,130000,0,0,1,0,1,0,1.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535354200,76.0,12436,5,5,1957,1957,0.0,3,3,1,1824,2,1824,5,3,9,0,0,1957,1,2,484,0,1,2008,146000,0,1,0,0,1,0,2.0,0,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
535375160,45.0,7506,5,8,1925,1950,0.0,3,3,1,747,3,1159,3,3,5,0,0,1925,1,1,288,84,5,2008,114000,0,0,1,0,0,1,1.0,1,1,0,1.5,1,False,False,False,False,False,False,False,True,False,False
535380050,60.0,10930,5,6,1945,1950,0.0,3,3,1,913,3,1558,3,3,6,1,3,1945,1,1,288,0,4,2008,140000,0,1,0,1,1,0,2.5,0,1,0,1.5,3,False,False,False,False,False,True,False,False,False,False
535380110,60.0,5400,4,7,1940,2005,0.0,4,3,1,672,4,672,2,3,4,0,0,2005,1,1,308,88,7,2008,86900,0,0,1,0,0,1,1.0,1,1,0,1.0,1,False,False,False,False,False,False,False,True,False,False
535380140,60.0,10836,5,5,1922,1950,0.0,3,3,1,892,5,1436,3,3,7,1,4,1922,1,4,1488,0,6,2008,139000,0,0,0,0,1,0,1.5,1,1,0,1.5,1,False,False,False,False,False,False,False,True,False,False
535402120,70.0,9247,6,6,1962,1962,318.0,3,3,1,858,5,1716,4,3,8,1,4,1962,3,2,490,0,3,2008,171000,1,1,0,1,1,0,1.5,1,1,1,2.0,4,False,False,False,False,False,True,False,False,False,False
535403010,78.0,10180,5,6,1968,1968,0.0,3,3,1,912,3,1044,3,3,5,1,2,1968,3,2,372,200,6,2008,139000,0,1,0,1,0,0,2.0,1,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
535425060,76.0,11355,7,7,1958,2001,125.0,3,3,1,1312,5,1312,3,3,6,1,4,2001,2,2,495,0,4,2008,186000,1,1,0,1,0,0,1.5,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
535426260,68.0,10920,6,5,1960,1960,212.0,3,3,1,1253,3,1253,2,3,5,1,2,1960,2,1,352,0,5,2008,157000,1,1,0,1,0,0,2.5,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
535426350,68.0,12929,6,6,1960,1993,276.0,3,3,4,1081,3,1081,3,3,5,0,0,1993,1,1,401,36,6,2008,148000,1,1,0,0,1,0,2.0,1,1,1,1.0,6,False,False,False,False,False,True,False,False,False,False
535451230,60.0,7200,5,5,1950,1950,0.0,3,0,0,0,4,1048,3,3,7,0,0,1950,1,2,420,0,7,2008,98300,0,1,0,0,1,0,1.0,1,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535453020,80.0,8000,5,6,1959,1959,0.0,3,3,1,1256,4,1256,3,4,6,0,0,1959,2,1,311,0,5,2008,159000,0,0,1,1,1,0,2.5,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535453210,70.0,7931,5,6,1960,1960,0.0,3,3,1,1269,3,1269,3,3,6,1,2,1960,1,1,308,0,6,2008,155000,0,1,0,0,1,0,1.5,0,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535455060,64.0,6390,6,7,1954,1954,0.0,3,3,1,936,3,984,2,3,4,0,0,1954,1,1,280,0,6,2008,112500,0,1,0,0,0,0,2.0,0,1,0,1.5,1,False,False,False,False,False,True,False,False,False,False
535455080,59.0,7227,6,6,1954,1954,0.0,3,3,1,832,4,832,2,4,4,0,0,1954,1,2,528,0,6,2008,105500,0,1,0,0,0,0,1.0,0,1,0,1.5,1,False,False,False,False,False,True,False,False,False,False
535455090,60.0,7200,6,5,1954,1954,0.0,3,3,1,854,2,1278,4,3,6,0,0,1954,1,1,240,0,4,2008,127500,0,1,0,1,1,0,1.0,0,1,0,1.5,4,False,False,False,False,False,True,False,False,False,False
535456070,60.0,7200,5,6,1955,1967,0.0,3,3,2,768,4,1588,3,3,6,0,0,1967,1,2,480,0,3,2008,150000,0,1,0,0,1,0,1.5,0,1,0,1.5,6,False,False,False,False,False,True,False,False,False,False
535456100,60.0,7200,5,7,1954,1954,0.0,3,3,1,825,3,825,2,3,4,0,0,1954,1,1,350,0,7,2008,109500,0,1,0,1,1,0,1.5,0,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
535476370,80.0,9760,6,6,1964,1964,360.0,3,3,4,780,3,1611,4,3,7,0,0,1964,2,2,442,328,6,2008,167900,1,1,0,1,1,0,2.5,1,1,0,2.0,6,False,False,False,False,False,True,False,False,False,False
535477090,69.0,7590,5,5,1963,1963,0.0,3,3,1,1117,5,1117,3,3,6,0,0,1963,1,1,264,0,5,2008,136870,0,1,0,1,1,0,1.0,0,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
902100030,30.0,5232,5,5,1925,2004,0.0,3,2,1,680,4,764,2,3,4,0,0,2004,1,2,504,0,6,2008,73000,0,0,0,0,1,0,1.0,0,2,3,1.0,1,False,False,False,False,False,False,False,True,False,False
902102060,60.0,10440,5,8,1904,2002,0.0,3,3,1,650,4,1539,3,4,8,1,1,2002,1,2,686,70,6,2008,157500,0,0,1,0,1,0,2.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902103150,57.0,9184,5,7,1948,2005,0.0,3,3,1,780,5,1323,3,3,6,0,0,2005,1,2,400,0,7,2008,122600,0,0,0,0,1,0,1.0,0,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902105010,80.0,4800,5,5,1910,2003,0.0,3,3,1,680,2,1360,2,3,6,0,0,2003,1,1,330,192,1,2008,111000,0,0,0,1,1,0,1.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902105020,60.0,10440,6,7,1920,1950,0.0,4,4,1,1510,5,2792,5,3,8,2,3,1920,1,2,520,0,6,2008,256000,0,0,0,0,0,0,2.0,1,2,0,1.5,2,False,False,False,False,False,False,False,True,False,False
902107030,60.0,6000,6,7,1915,2005,0.0,4,3,1,728,4,1456,4,4,7,0,0,2005,1,1,308,0,6,2008,139500,0,0,0,0,1,0,1.5,1,2,0,2.5,1,False,False,False,False,False,False,False,True,False,False
902109080,63.0,11426,4,6,1910,1996,0.0,3,3,1,828,4,1594,3,3,9,0,0,1996,0,0,0,0,6,2008,118000,0,0,0,0,1,0,2.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902109110,63.0,11426,7,5,2003,2003,0.0,3,4,1,1362,5,2082,3,4,6,0,0,2003,1,2,484,280,6,2008,200000,0,0,1,0,1,1,2.5,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902109120,63.0,7628,4,6,1940,1985,0.0,3,3,1,801,4,1656,2,3,8,0,0,1985,1,2,440,187,5,2008,119164,0,0,0,0,1,0,2.0,0,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902109160,81.0,7308,5,5,1920,1950,0.0,2,3,1,936,4,1740,2,5,6,1,4,1920,1,1,225,0,6,2008,122250,0,0,0,0,0,0,1.0,1,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
902128075,60.0,5400,7,6,1920,2006,0.0,4,3,1,931,3,1027,2,4,5,1,3,2006,0,0,0,0,2,2008,120000,0,1,0,0,1,0,1.5,1,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
902128150,60.0,10800,6,6,1940,1950,0.0,3,3,1,884,3,1436,3,3,8,2,4,1940,1,2,828,0,5,2008,155000,0,1,0,0,1,0,2.0,1,2,0,1.5,3,False,False,False,False,False,False,False,True,False,False
902201140,100.0,12000,5,7,1948,2005,0.0,3,3,1,924,5,1122,2,4,6,0,0,2005,1,2,528,0,5,2008,147000,0,1,0,1,1,0,2.0,1,2,0,1.0,6,False,False,False,False,False,False,False,True,False,False
902202090,75.0,9000,5,6,1946,1950,0.0,3,3,1,904,5,1499,3,3,5,1,1,1946,1,3,869,0,6,2008,140000,0,1,0,0,0,0,1.0,1,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
902205090,50.0,6000,5,6,1957,1957,0.0,3,3,1,928,4,928,3,3,5,0,0,1957,3,1,288,0,6,2008,112500,0,1,0,1,1,0,1.0,0,2,0,1.0,4,False,False,False,False,False,False,False,True,False,False
902207220,87.0,18386,7,9,1880,2002,0.0,3,3,1,1470,5,3493,3,4,10,1,5,2002,1,3,870,302,5,2008,295000,0,0,0,1,1,0,3.0,0,2,0,2.5,1,False,False,False,False,False,False,False,True,False,False
902300110,69.0,9142,5,5,1900,2006,0.0,3,2,1,797,3,1627,4,3,10,0,0,2006,1,2,420,192,2,2008,139500,0,0,0,0,1,0,2.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902300215,100.0,12665,5,8,1915,1950,0.0,3,3,2,876,4,1416,4,3,7,1,4,1915,1,3,720,418,6,2008,153900,0,0,0,0,1,0,1.5,1,2,1,1.5,1,False,False,False,False,False,False,False,True,False,False
902300260,53.0,5350,7,8,1920,1965,0.0,3,3,1,624,5,1450,3,3,7,0,0,1965,1,1,288,0,3,2008,132000,0,0,0,0,0,0,1.0,1,2,0,2.0,3,False,False,False,False,False,False,False,True,False,False
902301150,69.0,9143,5,7,1900,2003,0.0,3,3,1,346,5,1017,2,3,5,0,0,2003,1,1,308,0,5,2008,114000,0,1,0,0,0,1,1.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902304060,60.0,9600,5,5,1920,1960,0.0,3,3,1,973,3,2350,4,3,10,0,0,1960,1,2,393,0,4,2008,130000,0,0,0,1,1,0,2.0,1,2,0,2.0,4,False,False,False,False,False,False,False,True,False,False
902305080,60.0,9600,6,5,1917,1950,0.0,3,4,1,735,2,2058,3,3,8,1,4,1917,1,2,396,0,4,2008,129500,0,0,0,0,1,0,1.5,1,2,0,2.5,4,False,False,False,False,False,False,False,True,False,False
902306120,60.0,6000,5,9,1905,2005,0.0,4,2,1,572,5,1540,3,4,7,0,0,2005,0,0,0,240,2,2008,129400,0,0,0,0,0,0,1.5,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902326060,60.0,10800,6,7,1905,2000,0.0,3,2,1,482,5,1912,3,3,7,1,3,2000,1,2,672,0,4,2008,163000,0,0,0,0,1,0,2.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902328040,35.0,6300,6,6,1914,2001,0.0,3,3,1,742,5,1484,3,3,9,1,4,2001,0,0,0,0,6,2008,128000,0,1,0,0,1,0,2.0,1,2,0,2.5,1,False,False,False,False,False,False,False,True,False,False
902401120,75.0,13500,10,9,1893,2000,0.0,5,3,1,1237,4,2775,3,4,9,1,4,2000,1,2,880,105,7,2008,325000,0,0,0,0,1,0,3.5,1,2,0,2.5,1,False,False,False,False,False,False,False,True,False,False
902406020,65.0,9750,5,6,1959,1959,164.0,3,3,1,984,4,984,2,2,5,0,0,1959,1,1,308,0,6,2008,110000,1,1,0,0,1,0,2.0,0,2,0,1.0,4,False,False,False,False,False,False,False,True,False,False
902427150,52.0,8516,4,6,1958,2006,0.0,3,3,1,869,3,1093,2,3,5,0,0,2006,1,1,308,0,5,2008,115500,0,1,0,0,1,0,1.0,0,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
903201030,55.0,7111,5,7,1928,1983,0.0,4,3,1,1008,3,1143,2,3,5,1,1,1983,1,1,288,265,7,2008,138000,0,0,0,0,1,0,1.0,0,1,1,1.0,2,True,False,False,False,False,False,False,False,False,False
903206070,68.0,7010,5,5,1935,1950,0.0,3,3,1,1024,3,1738,3,3,6,1,4,1935,1,1,240,0,7,2008,153000,0,0,0,0,1,0,2.0,1,1,0,1.5,4,True,False,False,False,False,False,False,False,False,False
903225050,50.0,6130,5,6,1924,1950,0.0,3,3,1,784,4,784,2,4,5,0,0,1924,0,0,0,0,5,2008,109500,0,0,0,0,1,0,2.0,1,2,0,1.5,5,True,False,False,False,False,False,False,False,False,False
903225140,50.0,5000,5,7,1941,2006,0.0,3,3,1,672,5,1210,3,4,6,0,0,2006,1,1,240,0,5,2008,124000,0,1,0,0,1,0,1.0,0,2,0,1.5,5,True,False,False,False,False,False,False,False,False,False
903225160,59.0,5870,6,9,1900,2000,0.0,3,3,1,554,5,1290,3,3,6,0,0,2000,1,1,200,38,4,2008,106900,0,0,0,0,0,0,1.5,1,2,0,2.0,1,True,False,False,False,False,False,False,False,False,False
903226060,50.0,6000,6,7,1940,1989,0.0,3,3,1,981,5,1672,3,4,6,1,4,1989,1,1,240,0,7,2008,164900,0,1,0,0,1,0,1.5,1,2,0,1.5,5,True,False,False,False,False,False,False,False,False,False
903226150,50.0,6000,5,7,1924,2003,0.0,3,3,1,949,5,949,2,3,5,1,2,2003,1,2,370,0,7,2008,119000,0,0,0,0,1,0,1.0,1,2,0,1.0,1,True,False,False,False,False,False,False,False,False,False
903227080,50.0,6000,6,7,1929,1950,0.0,3,3,1,862,3,1158,3,3,5,1,4,1929,2,1,208,0,7,2008,120000,0,0,0,1,0,0,1.0,1,2,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903228040,50.0,6000,6,7,1937,2000,0.0,3,3,1,825,5,1497,3,3,5,0,0,2000,1,1,672,272,5,2008,157000,0,0,0,0,1,0,2.0,0,2,0,1.5,4,True,False,False,False,False,False,False,False,False,False
903228060,50.0,6000,6,5,1939,1950,0.0,3,3,1,739,5,1342,2,3,7,1,4,1939,1,1,240,0,4,2008,105000,0,1,0,0,1,0,2.0,0,2,0,1.5,2,True,False,False,False,False,False,False,False,False,False
903228090,50.0,5000,6,7,1926,1950,0.0,3,3,1,992,5,1013,3,3,6,0,0,1926,1,1,160,0,4,2008,113000,0,0,0,0,1,0,1.0,1,2,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903230110,60.0,5520,5,7,1920,1997,0.0,3,3,1,565,3,1216,3,3,6,1,4,1997,2,1,355,0,4,2008,115000,0,0,0,1,0,0,2.0,1,2,1,1.5,5,True,False,False,False,False,False,False,False,False,False
903232030,68.0,6120,5,6,1945,1995,0.0,3,0,0,0,4,808,1,3,6,0,0,1995,1,1,164,0,6,2008,81300,0,1,0,1,1,0,1.0,1,2,0,1.0,0,True,False,False,False,False,False,False,False,False,False
903232090,52.0,6240,5,7,1930,1992,0.0,3,3,1,1078,3,1573,3,3,8,1,4,1992,1,2,360,0,6,2008,162900,0,0,1,0,1,0,2.0,0,2,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903233080,52.0,6240,7,5,1939,1950,0.0,3,3,2,989,3,2009,4,3,7,1,4,1939,1,2,400,0,1,2008,150000,0,0,0,0,1,0,2.0,1,2,0,1.5,4,True,False,False,False,False,False,False,False,False,False
903235010,60.0,6155,6,8,1920,1999,0.0,3,2,2,611,5,1362,3,3,6,0,0,1999,3,2,502,0,6,2008,128000,0,0,0,0,0,0,2.0,1,2,1,2.0,1,True,False,False,False,False,False,False,False,False,False
903235100,60.0,6324,4,6,1927,1950,0.0,3,3,1,520,2,520,1,2,4,0,0,1927,1,1,240,49,5,2008,68500,0,0,0,0,1,0,1.0,1,2,1,1.0,1,True,False,False,False,False,False,False,False,False,False
903236010,50.0,8635,5,5,1948,2001,0.0,3,3,1,672,3,1285,2,3,6,0,0,2001,1,1,240,0,1,2008,127000,0,1,0,0,1,0,2.0,0,2,0,1.5,3,True,False,False,False,False,False,False,False,False,False
903400180,64.0,13053,6,7,1923,2000,0.0,3,3,1,833,4,1848,4,4,8,1,4,2000,1,2,370,0,6,2008,207000,0,0,0,0,1,0,1.5,1,1,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903401020,60.0,9120,7,6,1925,1950,0.0,3,3,1,1026,5,1820,4,3,8,0,0,1925,1,1,240,0,6,2008,184000,0,0,1,0,1,0,3.0,1,1,0,1.5,4,True,False,False,False,False,False,False,False,False,False
903401030,60.0,9144,6,4,1915,2004,0.0,3,3,1,810,5,1716,4,4,8,0,0,2004,1,2,672,0,3,2008,162500,0,0,0,0,1,1,2.0,1,1,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903401050,68.0,9144,5,5,1940,1982,0.0,3,3,1,883,4,1505,3,3,8,0,0,1982,1,1,240,0,7,2008,145000,0,1,0,0,1,0,2.0,0,1,0,1.5,4,True,False,False,False,False,False,False,False,False,False
903425420,55.0,10267,6,7,1918,2000,0.0,3,3,2,816,5,838,2,2,5,0,0,2000,3,1,275,0,5,2008,130000,0,0,0,0,1,0,2.0,1,1,0,1.0,4,True,False,False,False,False,False,False,False,False,False
903427090,68.0,5100,8,7,1925,1996,0.0,3,3,1,588,2,1666,3,4,7,1,4,1996,1,1,228,192,6,2008,161000,0,0,1,0,1,0,1.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
903429010,63.0,4347,6,8,1910,1950,0.0,4,4,1,796,5,1609,3,3,7,0,0,1910,1,1,228,0,6,2008,127500,0,0,0,0,1,0,1.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
903452025,68.0,6291,6,6,1930,1950,0.0,4,3,1,768,3,768,1,3,4,0,0,1930,1,2,440,0,7,2008,93850,0,0,0,0,1,0,1.0,1,2,1,1.0,1,False,False,False,False,False,False,False,False,False,False
903455030,68.0,10320,5,6,1915,1978,0.0,3,3,1,880,4,1308,2,3,6,0,0,1978,1,2,400,0,4,2008,120000,0,0,0,0,1,0,2.0,1,2,0,1.5,1,False,False,False,False,False,False,False,False,False,False
903455140,60.0,7200,6,7,1925,1992,0.0,3,3,1,1040,4,1040,2,3,5,0,0,1992,1,2,320,0,7,2008,127500,0,1,0,0,0,1,1.0,1,2,0,1.0,1,False,False,False,False,False,False,False,False,False,False
903458110,68.0,7920,6,7,1920,1950,0.0,3,3,1,319,3,1406,3,2,6,0,0,1920,0,0,0,0,3,2008,89500,0,1,0,0,1,0,1.0,1,2,1,1.5,1,False,False,False,False,False,False,False,False,False,False
903475020,49.0,8235,5,7,1955,1995,0.0,3,3,1,825,3,825,2,3,4,0,0,1995,2,2,720,140,6,2008,125000,0,1,0,0,1,0,2.0,1,2,1,1.0,2,False,False,False,False,False,False,False,True,False,False
903481100,60.0,10320,3,3,1915,1950,0.0,2,3,1,536,5,1344,3,3,8,0,0,1915,0,0,0,42,5,2008,82375,0,0,1,0,1,0,2.0,1,2,0,2.0,1,False,False,False,False,False,False,False,False,False,False
903484020,60.0,10320,6,7,1906,1995,0.0,3,3,1,756,5,1469,3,3,7,0,0,1995,1,1,216,57,6,2008,135000,0,1,0,0,1,0,1.0,1,2,0,1.5,1,False,False,False,False,False,False,False,False,False,False
904101170,80.0,17120,4,4,1959,1959,0.0,3,0,0,0,3,1588,4,3,7,1,4,1959,3,2,680,0,7,2008,134432,0,1,0,0,1,0,2.0,1,1,0,1.5,0,False,False,False,False,False,False,False,False,False,False
905102170,70.0,11200,5,5,1965,1965,0.0,3,3,1,1040,5,1040,3,3,5,0,0,1965,1,1,384,0,2,2008,129500,0,1,0,0,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,False,False,False,True,False
905104110,68.0,10265,5,7,1967,2005,0.0,3,3,1,992,5,992,3,4,6,0,0,2005,2,1,294,204,7,2008,145000,0,1,0,1,1,0,2.0,0,1,1,1.0,5,False,False,False,False,False,False,False,False,True,False
